"codigo","nombre","population","total_functional_2015","per_person","cut"
43085,"Molar, El",293,422400,1441.63822525597,"Menos de 1.000"
24100,"Molinaseca",898,599586.33,667.69079064588,"Menos de 1.000"
15049,"Moeche",1303,1490500,1143.8986953185,"de 1.000 a 5.000"
35012,"Mogán",23491,33524953.63,1427.14033587331,"de 10.000 a 50.000"
46170,"Mogente/Moixent",4619,3790000,820.523922927041,"de 1.000 a 5.000"
45103,"Mohedas de la Jara",457,445700,975.27352297593,"Menos de 1.000"
28087,"Molinos, Los",4374,4723000,1079.78966620942,"de 1.000 a 5.000"
25137,"Mollerussa",14963,12381172,827.452516206643,"de 10.000 a 50.000"
3088,"Monforte del Cid",7658,7548502.52,985.701556542178,"de 5.000 a 10.000"
3089,"Monóvar/Monòver",12460,8897529.28,714.087422150883,"de 10.000 a 50.000"
10125,"Monroy",1053,777418.65,738.289316239316,"de 1.000 a 5.000"
43092,"Mont-roig del Camp",12148,17304322.7,1424.45856931182,"de 10.000 a 50.000"
44155,"Montalbán",1335,998500,747.940074906367,"de 1.000 a 5.000"
16129,"Montalbanejo",121,175200,1447.93388429752,"Menos de 1.000"
16130,"Montalbo",686,723500,1054.66472303207,"Menos de 1.000"
12078,"Montán",403,452305.79,1122.34687344913,"Menos de 1.000"
10126,"Montánchez",1839,2494158.22,1356.25786840674,"de 1.000 a 5.000"
12079,"Montanejos",583,969220.69,1662.47116638079,"Menos de 1.000"
22157,"Montanuy",237,1648000,6953.5864978903,"Menos de 1.000"
19193,"Montarrón",30,51000,1700,"Menos de 1.000"
12077,"Moncofa",6339,10808278.69,1705.04475311563,"de 5.000 a 10.000"
36030,"Mondariz",4742,2499000,526.992830029523,"de 1.000 a 5.000"
22155,"Monesma y Cajigar",88,89130,1012.84090909091,"Menos de 1.000"
6085,"Monesterio",4345,4147907.97,954.63934867664,"de 1.000 a 5.000"
15050,"Monfero",2089,1368982.68,655.329191000479,"de 1.000 a 5.000"
22156,"Monflorite-Lascasas",295,359500,1218.64406779661,"Menos de 1.000"
27031,"Monforte de Lemos",19201,11807330.5,614.933102442581,"de 10.000 a 50.000"
44152,"Monforte de Moyuela",63,207100,3287.30158730159,"Menos de 1.000"
16128,"Monreal del Llano",74,80000,1081.08108108108,"Menos de 1.000"
5133,"Monsalupe",65,69700,1072.30769230769,"Menos de 1.000"
17109,"Montagut i Oix",970,1263297.65,1302.36871134021,"Menos de 1.000"
14040,"Montalbán de Córdoba",4472,2884187,644.943425760286,"de 1.000 a 5.000"
37196,"Monforte de la Sierra",84,114818,1366.88095238095,"Menos de 1.000"
37198,"Monleras",250,388901,1555.604,"Menos de 1.000"
50172,"Monreal de Ariza",233,361600,1551.9313304721,"Menos de 1.000"
19192,"Mondéjar",2636,2326436.4,882.563125948407,"de 1.000 a 5.000"
2051,"Montealegre del Castillo",2162,1386000,641.073080481036,"de 1.000 a 5.000"
10127,"Montehermoso",5855,2519552.19,430.324883005978,"de 5.000 a 10.000"
18136,"Montejícar",2265,1830045.83,807.967253863135,"de 1.000 a 5.000"
40129,"Montejo de Arévalo",205,204250,996.341463414634,"Menos de 1.000"
50173,"Monterde",168,491718.33,2926.89482142857,"Menos de 1.000"
27032,"Monterroso",3779,2846184.5,753.158110611273,"de 1.000 a 5.000"
37203,"Monterrubio de la Sierra",178,118164,663.842696629213,"Menos de 1.000"
46174,"Montesa",1278,903810.15,707.206690140845,"de 1.000 a 5.000"
45105,"Montesclaros",445,371984.55,835.920337078652,"Menos de 1.000"
3903,"Montesinos, Los",4966,3531058.93,711.046904953685,"de 1.000 a 5.000"
8131,"Montesquiu",895,845560.63,944.760480446927,"Menos de 1.000"
25138,"Montgai",671,1116599.51,1664.08272727273,"Menos de 1.000"
46173,"Montaverner",1708,1759289.61,1030.02904566745,"de 1.000 a 5.000"
43086,"Montblanc",7359,8271725,1124.02840059791,"de 5.000 a 10.000"
43088,"Montbrió del Camp",2650,2585017.24,975.478203773585,"de 1.000 a 5.000"
8125,"Montcada i Reixac",34394,48965107.25,1423.65259202186,"de 10.000 a 50.000"
8130,"Montclar",117,285514.98,2440.29897435897,"Menos de 1.000"
42119,"Monteagudo de las Vicarías",229,230000,1004.36681222707,"Menos de 1.000"
45104,"Montearagón",545,494442.34,907.233651376147,"Menos de 1.000"
28088,"Montejo de la Sierra",363,1289414.84,3552.10699724518,"Menos de 1.000"
42120,"Montejo de Tiermes",180,444900,2471.66666666667,"Menos de 1.000"
25139,"Montellà i Martinet",623,845390,1356.96629213483,"Menos de 1.000"
6086,"Montemolín",1467,1443545,984.011588275392,"de 1.000 a 5.000"
32049,"Montederramo",822,1246743.87,1516.72003649635,"Menos de 1.000"
42121,"Montenegro de Cameros",72,145000,2013.88888888889,"Menos de 1.000"
32050,"Monterrei",2809,1527406.35,543.754485582058,"de 1.000 a 5.000"
46176,"Montroi/Montroy",2857,2352678.83,823.478764438222,"de 1.000 a 5.000"
8137,"Montseny",332,406603.66,1224.70981927711,"Menos de 1.000"
14044,"Monturque",1995,1552898.85,778.395413533835,"de 1.000 a 5.000"
45106,"Mora",10315,7170686.88,695.170807561803,"de 10.000 a 50.000"
40132,"Moral de Hornuez",73,103600,1419.17808219178,"Menos de 1.000"
10128,"Moraleja",7072,6377572.29,901.8060364819,"de 5.000 a 10.000"
5134,"Moraleja de Matacabras",46,94198,2047.78260869565,"Menos de 1.000"
49126,"Moraleja de Sayago",259,443000,1710.42471042471,"Menos de 1.000"
49125,"Moraleja del Vino",1688,780000,462.085308056872,"de 1.000 a 5.000"
47096,"Morales de Campos",163,122000,748.466257668712,"Menos de 1.000"
49128,"Morales de Rey",636,285016.77,448.139575471698,"Menos de 1.000"
49129,"Morales de Toro",1004,358263,356.835657370518,"de 1.000 a 5.000"
49130,"Morales de Valverde",207,102585,495.579710144928,"Menos de 1.000"
6088,"Montijo",15961,10054123.15,629.918122298102,"de 10.000 a 50.000"
18137,"Montillana",1324,1089863.28,823.159577039275,"de 1.000 a 5.000"
23062,"Montizón",1797,1254294.01,697.993327768503,"de 1.000 a 5.000"
8132,"Montmajor",476,8e+05,1680.67226890756,"Menos de 1.000"
8133,"Montmaneu",164,240000,1463.41463414634,"Menos de 1.000"
43090,"Montmell, El",1418,1961204,1383.07757404795,"de 1.000 a 5.000"
8135,"Montmeló",8863,14046900,1584.89224867426,"de 5.000 a 10.000"
25142,"Montoliu de Lleida",515,863001.17,1675.73042718447,"Menos de 1.000"
50174,"Montón",114,156899.17,1376.30850877193,"Menos de 1.000"
46172,"Montserrat",7202,4942404.09,686.254386281588,"de 5.000 a 10.000"
44158,"Mora de Rubielos",1612,1191809.4,739.335856079404,"de 1.000 a 5.000"
43094,"Móra la Nova",3190,3504442,1098.57115987461,"de 1.000 a 5.000"
9228,"Moradillo de Roa",193,173430,898.60103626943,"Menos de 1.000"
13058,"Moral de Calatrava",5424,4275552.4,788.265560471976,"de 5.000 a 10.000"
47094,"Moral de la Reina",194,137725.13,709.923350515464,"Menos de 1.000"
25141,"Montoliu de Segarra",193,315080.74,1632.54269430052,"Menos de 1.000"
8136,"Montornès del Vallès",16217,17347411.51,1069.70534069187,"de 10.000 a 50.000"
14043,"Montoro",9744,6748899.34,692.621032430213,"de 5.000 a 10.000"
28089,"Moraleja de Enmedio",5032,5075385.8,1008.62197933227,"de 5.000 a 10.000"
47095,"Moraleja de las Panaderas",41,46787.12,1141.14926829268,"Menos de 1.000"
10129,"Morcillo",406,285348.03,702.827660098522,"Menos de 1.000"
18909,"Morelábor",685,593574.09,866.531518248175,"Menos de 1.000"
49132,"Moreruela de los Infanzones",369,211188.95,572.327777777778,"Menos de 1.000"
37206,"Moríñigo",106,104338.25,984.323113207547,"Menos de 1.000"
37207,"Moriscos",325,205215.56,631.432492307692,"Menos de 1.000"
36033,"Mos",15324,8619252.92,562.467561994257,"de 10.000 a 50.000"
44159,"Moscardón",60,260000,4333.33333333333,"Menos de 1.000"
28092,"Móstoles",205712,187229979.24,910.155845259392,"de 100.000 a 500.000"
2052,"Motilleja",563,498964.6,886.260390763765,"Menos de 1.000"
18140,"Motril",60870,53562007.79,879.94098554296,"de 50.000 a 100.000"
16135,"Moya",172,355250,2065.40697674419,"Menos de 1.000"
35013,"Moya",7869,6996884.41,889.170721819799,"de 5.000 a 10.000"
50179,"Moyuela",265,299350,1129.62264150943,"Menos de 1.000"
37209,"Mozárbez",502,528550,1052.88844621514,"Menos de 1.000"
28091,"Morata de Tajuña",7452,6160308.04,826.665061728395,"de 5.000 a 10.000"
19195,"Morenilla",46,34612,752.434782608696,"Menos de 1.000"
37208,"Moronta",86,54496,633.674418604651,"Menos de 1.000"
50178,"Moros",406,283458.37,698.173325123153,"Menos de 1.000"
44160,"Mosqueruela",601,1011535.2,1683.08685524126,"Menos de 1.000"
36032,"Moraña",4362,1619544.27,371.284793672627,"de 1.000 a 5.000"
33038,"Morcín",2811,2235137.68,795.139694059054,"de 1.000 a 5.000"
43095,"Morell, El",3530,5488130,1554.71104815864,"de 1.000 a 5.000"
14045,"Moriles",3872,1988427,513.540030991736,"de 1.000 a 5.000"
50180,"Mozota",121,210805,1742.19008264463,"Menos de 1.000"
47098,"Mucientes",713,735503.2,1031.56129032258,"Menos de 1.000"
3092,"Muro de Alcoy",9114,5719387.96,627.538727232829,"de 5.000 a 10.000"
26101,"Muro en Cameros",45,106100,2357.77777777778,"Menos de 1.000"
28093,"Navacerrada",2862,4087969.51,1428.36111460517,"de 1.000 a 5.000"
10130,"Navaconcejo",2001,1971400,985.207396301849,"de 1.000 a 5.000"
5154,"Navadijos",40,55200,1380,"Menos de 1.000"
15055,"Neda",5327,3587791.76,673.510749014455,"de 5.000 a 10.000"
27035,"Negueira de Muñiz",211,710810.98,3368.77241706161,"Menos de 1.000"
9232,"Neila",175,197802.89,1130.30222857143,"Menos de 1.000"
29075,"Nerja",20649,21652723.47,1048.60881737614,"de 10.000 a 50.000"
26106,"Nestares",78,153800,1971.79487179487,"Menos de 1.000"
18903,"Nevada",1149,1217386,1059.51784160139,"de 1.000 a 5.000"
36034,"Neves, As",4121,2056700,499.077893715118,"de 1.000 a 5.000"
46179,"Navarrés",3169,2654731.19,837.718898706216,"de 1.000 a 5.000"
10133,"Navas del Madroño",1377,913280,663.23892519971,"de 1.000 a 5.000"
5168,"Navas del Marqués, Las",5520,5056724.56,916.073289855072,"de 5.000 a 10.000"
28099,"Navas del Rey",2640,1900000,719.69696969697,"de 1.000 a 5.000"
37221,"Navasfrías",486,529870,1090.26748971193,"Menos de 1.000"
17111,"Navata",1262,1152819.14,913.485847860539,"de 1.000 a 5.000"
10134,"Navezuelas",660,525380,796.030303030303,"Menos de 1.000"
33041,"Navia",8772,8275000,943.342453260374,"de 5.000 a 10.000"
21053,"Niebla",4004,4154936.56,1037.69644355644,"de 1.000 a 5.000"
40148,"Nieva",319,218034.99,683.49526645768,"Menos de 1.000"
23063,"Navas de San Juan",4790,4200374.9,876.904989561587,"de 1.000 a 5.000"
27034,"Navia de Suarna",1254,1012663.9,807.54696969697,"de 1.000 a 5.000"
49137,"Navianos de Valverde",204,97656,478.705882352941,"Menos de 1.000"
15056,"Negreira",7009,3796794.13,541.70268654587,"de 5.000 a 10.000"
25146,"Navès",280,377400,1347.85714285714,"Menos de 1.000"
36035,"Nigrán",17715,12300187.33,694.337416313858,"de 10.000 a 50.000"
18143,"Nigüelas",1219,1635384,1341.57834290402,"de 1.000 a 5.000"
50187,"Nigüella",80,173500,2168.75,"Menos de 1.000"
5172,"Niharra",154,113204.96,735.097142857143,"Menos de 1.000"
4066,"Níjar",28627,24481853.26,855.201497187969,"de 10.000 a 50.000"
23064,"Noalejo",2002,2221730.29,1109.75538961039,"de 1.000 a 5.000"
45115,"Noblejas",3589,5858314.61,1632.29718863193,"de 1.000 a 5.000"
24102,"Noceda del Bierzo",730,518470,710.232876712329,"Menos de 1.000"
14047,"Obejo",2012,1408960.28,700.278469184891,"de 1.000 a 5.000"
26109,"Ochánduri",95,405827.64,4271.86989473684,"Menos de 1.000"
26108,"Ocón",293,1332502.46,4547.78996587031,"Menos de 1.000"
25148,"Odèn",267,257535,964.550561797753,"Menos de 1.000"
8143,"Òdena",3624,4661681.18,1286.33586644592,"de 1.000 a 5.000"
19200,"Olivar, El",89,124080,1394.15730337079,"Menos de 1.000"
41067,"Olivares",9564,5114906.48,534.808289418653,"de 5.000 a 10.000"
16139,"Olivares de Júcar",355,395000,1112.67605633803,"Menos de 1.000"
8148,"Olivella",3609,3464773.6,960.037018564699,"de 1.000 a 5.000"
6095,"Olivenza",12104,8412399.29,695.009855419696,"de 10.000 a 50.000"
16140,"Olmeda de la Cuesta",34,253000,7441.17647058824,"Menos de 1.000"
3096,"Onil",7565,4864980,643.090548578982,"de 5.000 a 10.000"
33043,"Onís",764,694341.63,908.824123036649,"Menos de 1.000"
45123,"Ontígola",4046,2985720,737.943648047454,"de 1.000 a 5.000"
46184,"Ontinyent",36180,27076787,748.39101713654,"de 10.000 a 50.000"
3097,"Orba",2216,1568819,707.950812274368,"de 1.000 a 5.000"
8152,"Orpí",131,248516,1897.06870229008,"Menos de 1.000"
44175,"Orrios",140,230763.28,1648.30914285714,"Menos de 1.000"
8153,"Òrrius",690,1140000,1652.17391304348,"Menos de 1.000"
26112,"Ortigosa de Cameros",264,782277,2963.17045454545,"Menos de 1.000"
40151,"Ortigosa de Pestaño",82,70490,859.634146341463,"Menos de 1.000"
40901,"Ortigosa del Monte",587,619000,1054.51448040886,"Menos de 1.000"
15061,"Ortigueira",5997,6802154.45,1134.25953810238,"de 5.000 a 10.000"
3098,"Orxeta",875,703251.23,803.715691428571,"Menos de 1.000"
18148,"Otívar",1108,940433.13,848.766362815884,"de 1.000 a 5.000"
46185,"Otos",462,305210.51,660.62880952381,"Menos de 1.000"
27038,"Ourol",1090,1727147.13,1584.53865137615,"de 1.000 a 5.000"
33044,"Oviedo",223765,220832000,986.892498826894,"de 100.000 a 500.000"
8154,"Pacs del Penedès",892,1112980.03,1247.73545964126,"Menos de 1.000"
15065,"Padrón",8693,5814241.49,668.841768089267,"de 5.000 a 10.000"
9244,"Padrones de Bureba",51,86600,1698.03921568627,"Menos de 1.000"
18150,"Padul",8353,5677702.03,679.720104154196,"de 5.000 a 10.000"
4071,"Padules",484,532600,1100.4132231405,"Menos de 1.000"
46186,"Paiporta",24810,14478977.69,583.594425231761,"de 10.000 a 50.000"
35015,"Pájara",19679,34427523.91,1749.45494740586,"de 10.000 a 50.000"
49141,"Pajares de la Lampreana",392,247043,630.211734693878,"Menos de 1.000"
14049,"Palma del Río",21582,24347157.82,1128.12333518673,"de 10.000 a 50.000"
35016,"Palmas de Gran Canaria, Las",382283,315407924.1,825.063955498937,"de 100.000 a 500.000"
46188,"Palmera",998,625440,626.693386773547,"Menos de 1.000"
22168,"Palo",22,191730,8715,"Menos de 1.000"
17123,"Palol de Revardit",474,721758,1522.69620253165,"Menos de 1.000"
44176,"Palomar de Arroyos",184,153700,835.326086956522,"Menos de 1.000"
46189,"Palomar, el",584,755493.76,1293.65369863014,"Menos de 1.000"
16148,"Palomares del Campo",698,501720,718.796561604585,"Menos de 1.000"
41070,"Palomares del Río",8022,4657066.42,580.536826227873,"de 5.000 a 10.000"
6098,"Palomas",698,720564.76,1032.32773638968,"Menos de 1.000"
45127,"Palomeque",825,528049,640.059393939394,"Menos de 1.000"
17125,"Pardines",155,234196.9,1510.94774193548,"Menos de 1.000"
19209,"Pardos",45,105050,2334.44444444444,"Menos de 1.000"
16151,"Paredes",66,126967,1923.74242424242,"Menos de 1.000"
45129,"Paredes de Escalona",158,222400,1407.59493670886,"Menos de 1.000"
28106,"Parla",125323,103783013.93,828.124238407954,"de 100.000 a 500.000"
5180,"Parral, El",86,80016,930.418604651163,"Menos de 1.000"
33045,"Parres",5590,4485800.26,802.468740608229,"de 5.000 a 10.000"
2058,"Paterna del Madera",385,323686.53,840.744233766234,"Menos de 1.000"
4073,"Paterna del Río",411,414290,1008.00486618005,"Menos de 1.000"
28107,"Patones",507,2051600,4046.5483234714,"Menos de 1.000"
17128,"Pau",569,687736.4,1208.6755711775,"Menos de 1.000"
12088,"Pavías",54,90537.05,1676.61203703704,"Menos de 1.000"
21057,"Paymogo",1218,1209331.89,992.883325123153,"de 1.000 a 5.000"
46191,"Pedralba",2932,2262350,771.606412005457,"de 1.000 a 5.000"
37235,"Pedraza de Alba",253,158180,625.217391304348,"Menos de 1.000"
34125,"Pedraza de Campos",95,142751,1502.64210526316,"Menos de 1.000"
19213,"Pedregal, El",85,159061,1871.30588235294,"Menos de 1.000"
3101,"Pedreguer",7438,8649100,1162.82602850229,"de 5.000 a 10.000"
47114,"Peñafiel",5428,4608101.97,848.950252394989,"de 5.000 a 10.000"
39048,"Penagos",1997,1580000,791.186780170255,"de 1.000 a 5.000"
3103,"Penàguila",324,363796.92,1122.83,"Menos de 1.000"
8160,"Perafita",407,782852.73,1923.47108108108,"Menos de 1.000"
43103,"Perafort",1287,3804404.37,2956.02515151515,"de 1.000 a 5.000"
9262,"Peral de Arlanza",165,257048,1557.86666666667,"Menos de 1.000"
16155,"Peral, El",752,582200,774.202127659574,"Menos de 1.000"
17132,"Peralada",1859,2959931.66,1592.21713824637,"de 1.000 a 5.000"
6101,"Peraleda del Zaucejo",562,1092000,1943.06049822064,"Menos de 1.000"
44181,"Peralejos",85,174236,2049.83529411765,"Menos de 1.000"
37248,"Peralejos de Abajo",163,206000,1263.8036809816,"Menos de 1.000"
37249,"Peralejos de Arriba",47,59200,1259.57446808511,"Menos de 1.000"
18153,"Peligros",11212,7973588.77,711.165605601142,"de 10.000 a 50.000"
5186,"Piedrahíta",1990,1360000,683.417085427136,"de 1.000 a 5.000"
29080,"Pizarra",9201,5450413.76,592.371890011955,"de 5.000 a 10.000"
43108,"Pla de Santa Maria, El",2344,2001200,853.754266211604,"de 1.000 a 5.000"
3106,"Planes",778,436257,560.741645244216,"Menos de 1.000"
17134,"Planoles",300,579375,1931.25,"Menos de 1.000"
10148,"Plasencia",40892,30294102.63,740.832011884965,"de 10.000 a 50.000"
10149,"Plasenzuela",497,604103,1215.49899396378,"Menos de 1.000"
12093,"Pobla de Benifassà, la",226,422445.1,1869.22610619469,"Menos de 1.000"
25169,"Pobla de Cérvoles, La",220,342350,1556.13636363636,"Menos de 1.000"
8165,"Pobla de Claramunt, La",2186,3499717.63,1600.96872369625,"de 1.000 a 5.000"
46199,"Pobla de Farnals, la",7790,5479000,703.337612323492,"de 5.000 a 10.000"
8166,"Pobla de Lillet, La",1155,3156629.7,2733.01272727273,"de 1.000 a 5.000"
18157,"Pinos Genil",1407,1311500,932.125088841507,"de 1.000 a 5.000"
18158,"Pinos Puente",12808,6669290,520.71283572767,"de 10.000 a 50.000"
50209,"Pinseque",3625,3249908,896.526344827586,"de 1.000 a 5.000"
19220,"Pioz",3579,1749684.14,488.875143894943,"de 1.000 a 5.000"
8164,"Pla del Penedès, El",1223,1098279.54,898.020883074407,"de 1.000 a 5.000"
25911,"Plans de Sió, Els",560,853042.23,1523.28969642857,"Menos de 1.000"
28113,"Pinto",47594,48540000,1019.87645501534,"de 10.000 a 50.000"
43107,"Pira",480,520906,1085.22083333333,"Menos de 1.000"
39053,"Polaciones",236,250000,1059.32203389831,"Menos de 1.000"
22184,"Poleñino",216,251524.23,1164.46402777778,"Menos de 1.000"
7042,"Pollença",16088,20956571.83,1302.62132210343,"de 10.000 a 50.000"
47121,"Pollos",638,573601.9,899.062539184953,"Menos de 1.000"
3107,"Polop",4313,6267746.97,1453.22211221887,"de 1.000 a 5.000"
18162,"Polopos",1847,2077643.8,1124.87482403898,"de 1.000 a 5.000"
33050,"Ponga",663,787049.16,1187.10280542986,"Menos de 1.000"
43113,"Pont d'Armentera, El",561,632371.57,1127.22204991087,"Menos de 1.000"
25030,"Pont de Bar, El",172,120390,699.941860465116,"Menos de 1.000"
17135,"Pont de Molins",529,496694.14,938.930321361059,"Menos de 1.000"
25173,"Pont de Suert, El",2318,3278261.69,1414.26302415876,"de 1.000 a 5.000"
25171,"Pobla de Segur, La",3012,4865252.54,1615.28968791501,"de 1.000 a 5.000"
46200,"Pobla del Duc, la",2510,2174533.59,866.348043824701,"de 1.000 a 5.000"
46203,"Pobla Llarga, la",4524,2420879.7,535.119297082228,"de 1.000 a 5.000"
7044,"Pobla, Sa",12709,10085600,793.579353214258,"de 10.000 a 50.000"
34133,"Población de Cerrato",116,103150,889.224137931035,"Menos de 1.000"
49159,"Pobladura del Valle",314,236652.84,753.671464968153,"Menos de 1.000"
13064,"Poblete",2234,1530020,684.879140555058,"de 1.000 a 5.000"
3901,"Poblets, els",3350,3267559.5,975.390895522388,"de 1.000 a 5.000"
19222,"Pobo de Dueñas, El",137,496100,3621.16788321168,"Menos de 1.000"
43112,"Poboleda",361,407381.5,1128.48060941828,"Menos de 1.000"
27047,"Pobra do Brollón, A",1830,1350000,737.704918032787,"de 1.000 a 5.000"
39054,"Polanco",5633,4254256.61,755.238169714184,"de 5.000 a 10.000"
8167,"Polinyà",8238,11415095,1385.66338917213,"de 5.000 a 10.000"
46197,"Polinyà de Xúquer",2546,1579156.4,620.249960722702,"de 1.000 a 5.000"
12094,"Pobla Tornesa, la",1172,1056622,901.554607508532,"de 1.000 a 5.000"
24113,"Pobladura de Pelayo García",401,253583.44,632.377655860349,"Menos de 1.000"
49160,"Pobladura de Valderaduey",42,36625,872.02380952381,"Menos de 1.000"
36041,"Poio",16794,10620000,632.368703108253,"de 10.000 a 50.000"
36038,"Pontevedra",82946,72288500,871.512791454681,"de 50.000 a 100.000"
32062,"Porqueira",931,996015.84,1069.83441460795,"Menos de 1.000"
43114,"Porrera",461,437000,947.939262472885,"Menos de 1.000"
12091,"Portell de Morella",222,351306.5,1582.46171171171,"Menos de 1.000"
25174,"Portella, La",750,617124.07,822.832093333333,"Menos de 1.000"
10151,"Portezuelo",247,214451.12,868.223157894737,"Menos de 1.000"
45134,"Portillo de Toledo",2210,1198698.12,542.397339366516,"de 1.000 a 5.000"
